id,sentence,tag,member1,member2
1796,署<“金伙伴理财”2015 年第九期(总第 35 期)人民币理财计划说明书>，具体内 容如下:(1)产品名称:“金伙伴理财”2015 年第九期(总第 35 期)人民币理财计划 (2)币种:人民币(3)金额:4，000 万元 (4)产品类型:保本浮动收益型，预期税前年化收益率 4.55% (5)期限:56 天(6)认购日:2015 年 11 月 2 日(7)起息日:2015 年 11 月 2 日(8)到期日:2015 年 12 月 28 日(9)资金来源:闲置自有资金 (10)关联关系说明:与浙江南浔农村商业银行股份有限公司和孚支行不存在关联关系。,0,0,0
9480,2、本次北京申安集团拟在法国投资1亿欧元创建ledfrance公司属于重大对外投资项目，按照法律法规和<公司章程>的规定，需要提交公司董事会及股东大会批准，并报中国政府有关部门批准后实施，尚存在不确定性。,0,0,0
1962,永鼎集团为公司提供的担保均未要求公司提供 反担保，也未收取任何费用，本着对等原则，公司本次也未要求永鼎集团提供反担保。,0,0,0
7000,鉴于，再担 保公司为公司控股股东阳煤集团所控制的公司，因此，再担保公司与榆树坡 公司的担保事项构成关联担保。,0,0,0
4405,二、被担保人基本情况 深圳市齐普生信息科技有限公司(以下简称为齐普生公司) 法 公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
667,为进一步增进协同，分享行业发展机遇，提 升公司发展质量，按照利安人寿有关增资工作计划，公司拟出资 5190 万元，参 与对利安人寿的增资。,0,0,0
9226,商泰机械公司为莱特公司的全资子公司。,0,0,0
9177,三、备查文件目录(1)增资对象验资机构陕西秦约会计师事务所有限责任公司“陕秦会验字(2014)005号”<验资报告>;(2)增资对象验资机构陕西秦约会计师事务所有限责任公司“陕秦会验字(2014)006号”<验资报告>;(3)增资对象换领的<营业执照>副本。,0,0,0
9836,詹立雄先生为北京银信长远科技股份有限公司控股股东、实际控制人，本次交易构成关联交易,1,詹立雄,北京银信长远科技股份有限公司
1869,2、本公司与钟化、刘健君于 2015 年 8 月 25 日签署了附生效条件的<资产购 买协议>。,0,0,0
1606,根据<中华人民共和国公司法>、<关于在上市公司建立独立董事制度的指导 意见>、<公司章程>及有关法律、法规的规定，我们作为上海实业发展股份有限 公司(以下简称“公司”)独立董事，基于独立判断的立场就公司第六届董事会 第三十次会议审议调整非公开发行股票相关事项发表本独立意见。,0,0,0
7252,因本公司第二大股东重庆国信投资控股有限公司(简称“国信控股”) 筹划关于公司的重大事项，经公司申请，本公司股票已于 2015 年 8 月 31 日起停牌。,0,0,0
2220,三、 交易标的基本情况企业名称:申华(开封)汽车博展中心有限公司 企业类型:有限责任公司 企业住所:开封市顺河区新宋路 75 号 法定代表人:汤琪注册资本:人民币 1 亿元 经营范围:汽车配件、汽车用品销售;房地产开发与经营;场地租赁;实业投资，投资策划，投资管理咨询。,0,0,0
2101,股票代码:600400 股票简称:红豆股份 编号:临 2015-055 江苏红豆实业股份有限公司 关于对参股公司增资暨关联交易的公告本公司董事会及全体董事保证本公告内容不存在虚假记载、误导性陈述或 者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
9434,2014年10月1日至2014年12月31日，公司及控股子公司与关联方海泰公司、伊力特糖业发生关联交易情况如下:特别提示本公司及董事会全体成员保证公告内容的真实、准确和完整，对公告的虚假记载、误导性陈述或者重大遗漏负连带责任。,0,0,0
684,公司与上海欧冶材料技术股份有限公司同受宝钢集团控制。,0,0,0
10135,江苏红豆实业股份有限公司出资22，594万元认购15，800万股权，红豆集团有限公司出资6，006万元认购4，200万股权,1,江苏红豆实业股份有限公司,红豆集团有限公司
9432,二、被担保人基本情况1、浙江华仪电器科技有限公司，系本公司全资子公司，成立于2000年9月22日;注册资本为人民币8，600万元;实收资本为人民币8，600万元;注册地址为乐清经济开发区中心大道228号;法定代表人:屈军;公司类型为有限责任公司(法人独资);经营范围为户外真空断路器、负荷开关、配电自动化设备及系统、热控设备及系统的科技开发、生产、销售，工程服务，技术咨询服务。,0,0,0
4434,3、2015 年 10 月 20 日经公司第三届董事会第十六次会议，审议通过了<关于使 用自有资金购买“歌斐创世捷信金融消费贷款一号投资基金”的议案>，同意拟使用 闲置自有资金 8000 万元人民币购买“歌斐创世捷信金融消费贷款一号投资基金”，截 止至本公告日，公司使用闲置的自有资金购买该投资基金产品 8000 万元(不含本次)， 按照连续 12 个月内累计计算原则，公司使用闲置自有资金购买该投资基金应当纳入 累计计算范围的发生额共为 8000 万元，占公司最近一期(2014 年)经审计的净资产 的 5.30%;4、2015 年 11 月 13 日经公司第三届董事会第十八次会议，审议通过了<关于使 用自有资金再次购买“歌斐创世捷信金融消费贷款一号投资基金”的议案>，同意拟 使用闲置自有资金 2000 万元人民币购买“歌斐创世捷信金融消费贷款一号投资基 金”，截止至本公告日，公司使用闲置的自有资金购买该投资基金产品 2000 万元(含 本次)，按照连续 12 个月内累计计算原则，公司使用闲置自有资金购买该投资基金应 当纳入累计计算范围的发生额共为 2000 万元，占公司最近一期(2014 年)经审计的 净资产的 1.33%;5、截止公告日，按照连续 12 个月内累计计算原则，公司使用闲置的募集资金和 自有资金(本次)购买理财产品应当纳入累计计算范围的发生额共 4.79 亿元(含本 次)，占公司最近一期(2014 年)经审计的净资产的 31.73%;此次购买投资基金不需 提交股东大会批准。,0,0,0
4802,在承诺有效期内，如果本公司违反本承诺 给西水股份造成损失的，本公司将及时向西水股份进行足额赔偿。,0,0,0
9420,附件:简历中国国旅股份有限公司董事会二○一五年一月二十三日刘平春，男，汉族，1955年出生，中国人民大学工商管理学院工业经济专业毕业，研究生学历。,0,0,0
9280,一、关联交易概述:为保证公司生产经营需要，补充流动资金，公司与大连国有资产投资经营集团有限公司(以下简称“大连国投集团”)签订了借款合同，借款7000万元人民币，借款期限一年，借款年利率5.94%。,0,0,0
3506,公司监事会同意公司与交易对方签署的<关于烟台大地房地产开发有限公司 之资产转让协议>及<<关于烟台大地房地产开发有限公司之资产转让协议>的 补充协议>。,0,0,0
1440,请你公司结合应收账款和其他应收款付款方情况、期后回款情况、向客户 提供的信用政策以及同行业情况，补充披露安通物流、安盛船务应收账款和其他 应收款坏账准备计提的充分性。,0,0,0
7923,贵州煤炭实业总公司 398.85 0.96 合计 41，412.87 100 (2)煤层气公司为本公司控股股东盘江控股的控股子公司，主 要经营煤矿瓦斯(煤层气)综合利用、销售、技术研发及计量检测; 页岩气项目开发利用。,0,0,0
4011,●本次担保金额:本公司为天房苏州公司向深圳平安大华汇通财富管理有限公司借款 人民币不超过 60，000 万元提供 4，000 万元质押担保。,0,0,0
8214,3、审议通过<关于公司本次交易构成关联交易的议案> 本次交易完成后，易乘投资将成为公司控股股东，张振新将成为公司实际控制人。,0,0,0
8393,证券简称:国电南瑞 证券代码:600406 公告编号:临2015-027 国电南瑞科技股份有限公司 关于全资子公司更名的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈 述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
837,增资前后各股东持股比例不变，如下: 股东姓名或名称 持股比例(约) 百视通投资管理有限公司 54.78% 北京大洋洪锐投资管理中心(有限合伙) 45.22% 合计 100.00%公司董事会授权公司法定代表人签署相关法律文本，授权公司总 裁牵头办理工商注册等相关具体事项。,0,0,0
5550,36 (本页无正文，为资产管理合同签署页)资产委托人: 法定代表人或授权代理人: 资产管理人:博时资本管理有限公司 法定代表人或授权代理人: 资产托管人:中国农业银行股份有限公司深圳市分行负责人或授权代理人:签署日期:二○一五年 月37 (请资产委托人务必确保填写的资料正确有效，如因填写错误导致的任何损失，资产管 理人和资产托管人不承担任何责任)委托人请填写:(一)资产委托人1、自然人姓名: 证件名称:身份证□、军官证□、护照□证件号码:□□□□□□□□□□□□□□□□□□ 住所:联系地址:联系电话:2、法人或其他组织 名称: 营业执照号码: 组织机构代码证号码: 法定代表人或负责人: 住所:联系地址:邮编:联系电话: 联系人: (二)资产委托人认购金额人民币元 整(?)(三)资产委托人账户 资产委托人认购、参与计划的划出账户与退出计划的划入账户，必须为以资产委托人名义开立的同一个账户。,0,0,0
8845,日前，广发证券股份有限公司根据第八届董事会第五次会议通过的《关于向广发期货有限公司增资的议案》再次向广发期货注资1亿元人民币,1,广发证券股份有限公司,广发期货有限公司
3785,5、康美保险<企业法人营业执照>的签发日期为康美保险的成立日。,0,0,0
1244,请你公司补充披露:1)天伟化工相关项目未取得建筑工程施工许可证 的原因、办理进展情况、预计办毕期限，是否存在法律障碍，如有，对天伟化工生产经 营的影响及拟采取的解决措施。,0,0,0
764,一、担保情况概述公司下属公司台州刚泰黄金饰品有限公司向交通银行股份有限公司台州路 桥支行申请综合授信 3，000 万元(大写人民币叁仟万元整)。,0,0,0
4254,会议审议通过了<关 于全资子公司使用闲置募集资金进行现金管理的议案>，同意全资子公司天津松江 置地有限公司(以下简称“松江置地”)在不影响募集资金投资计划正常进行的情 况下，对最高额度不超过人民币4亿元的暂时闲置的募集资金进行现金管理，投资 于安全性高、流动性好、有保本约定的投资产品，在决议有效期内该资金额度可以 滚动使用。,0,0,0
10026,甘肃亚盛实业(集团)股份有限公司与甘肃省农垦房地产综合开发公司就上述土地使用权转让达成协议,1,甘肃省农垦房地产综合开发公司,甘肃亚盛实业(集团)股份有限公司
7158,重要内容提示:● 委托贷款对象:山西平舒煤业有限公司(以下简称“平舒公司”)。,0,0,0
4232,证券代码:600225 证券简称:天津松江 公告编号:临 2015-126 天津松江股份有限公司关于下属子公司 使用暂时闲置募集资金购买理财产品的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏， 并对内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
819,本次会议应到 董事9人，实到董事8人;独立董事吴太石因工作原因未出席会议，委托独立董事 赵广杰代为出席并表决。,0,0,0
1519,请你公司结合行 业特点、安通物流和安盛船务现有生产经营规模、资金使用情况、财务状况、是 否有利于提高安通物流和安盛船务整合绩效等方面，补充披露募集配套资金的合 理性。,0,0,0
4368,产品到期日 2016 年 5 月 11 日 平安银行有权行使提前终止权和延期终止权，若确需行使，平安银行将另行 公告。,0,0,0
9267,三、关联交易主要内容和定价政策(一)<租赁合同>主要内容出租方(甲方):上海华鑫资产管理有限公司承租方(乙方):上海飞乐音响股份有限公司1、租赁房屋1.1甲方依据本合同出租给乙方并由乙方承租的房屋位于在上海市徐汇区桂林路406号1号楼名义楼层第11、12、13层(实际楼层第10、11、12层，以下简称“该房屋”);1.2该房屋位于“桂林路406号”(下称“该项目”)内，建筑面积为第11层1673.24平方米，第12层1747.82平方米，第13层1747.82平方米;该建筑面积作为乙方依据本合同向甲方履行租金、物业管理费及其它与建筑面积直接相关的费用或款项支付义务的计算依据。,0,0,0
2261,本 次公告购买理财产品情况详细内容如下:一、理财产品基本情况1、产品名称:中国农业银行“本利丰 ?34天”人民币理财产品 产品类型:保本保证收益型产品风险:低投资及收益币种:人民币认购金额:1，000万元资金来源:闲置募集资金预计收益率(年化):3.25%投资起始日:2015年11月3日投资到期日:2015年12月7日实际理财天数:34天关联关系说明:公司与中国农业银行股份有限公司益阳分行营业部无关联关 系。,0,0,0
526,(依法须经批准的项目，经相关部门批准后方可开展经营活动)控股股东:中航资本控股股份有限公司，其实际控制人与公司的实际控制人 同为中国航空工业集团公司。,0,0,0
3263,证券代码: 600105 证券简称: 永鼎股份 编号:临 2015-086 江苏永鼎股份有限公司 关于为控股股东提供担保暨关联交易的进展公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者 重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
715,根据协议和相关文件规定，宝钢集团以人民币 300，000 万元、新疆自治区国资委以土地使用权 30，667 万元对新疆八一钢铁集团有限责 任公司进行增资重组。,0,0,0
9439,2、过去12个月，国睿科技及子公司与中国电子科技集团公司第十四研究所、南京轨道交通系统工程有限公司及其他关联方没有发生过共同对外投资类的关联交易。,0,0,0
4109,明匠智能在智能制造领域具有较高的研发与产 业化能力，不仅与上海交通大学合作成立智能制造研究中心，而且与中科院上海高 等研究院合作开发工业大数据平台，同时明匠智能与中关村信息谷签署了战略合作 协议以共同致力于智能制造在人才、资源、政府政策等方面的合作。,0,0,0
9298,董事会同意为宁波浙建机械贸易有限公司在农业银行浙江宁海支行申请的贸易融资额度1300万元提供最高额连带责任保证担保，合同期限为两年，自2013年1月22日至2015年1月21日。,0,0,0
1423,申请材料显示，安通物流和安盛船务存在融资租赁的情况。,0,0,0
1027,2015 年 3 月 26 日，公司以人民币 3，000 万元闲置募集资金购买了广发银行 股份有限公司广州珠江新城支行广发银行“广赢安薪”高端保本型(B 款)理财 计划产品，该产品类型保本浮动收益型产品，起止期限 2015 年 3 月 26 日至 2015 年 6 月 26 日。,0,0,0
6619,(五)新增股份登记情况根据中国证券登记结算有限责任公司上海分公司于 2015 年 11 月 18 日提供 的<证券变更登记证明>，青鸟华光已于 2015 年 11 月 18 日办理完毕本次发行 股份购买资产的新增 557，740，338 股 A 股股份的登记手续。,0,0,0
4100,公司独立董事审阅了相关文件后，对公司为明匠智能提供贷款担保的事项发表 独立意见如下:公司董事会所审议的担保事项符合有关法律法规的规定，表决程序 合法、有效;且担保对象为公司的全资子公司上海明匠智能系统有限公司，该公司 在行业内拥有较强的核心竞争力，风险可控，符合公司的长远发展利益，未有损害公司股东利益。,0,0,0
7115,11、公司购买理财产品名称:交通银行“蕴通财富?日增利”人民币对公理财产品;购买金额:人民币1亿元;起止期限:2015年9月1日至2015年10月26日;产品类型:保本保证收益型;实际收益:540，000.00元。,0,0,0
3806,12、重组报告书(修订稿)“第八章、董事会讨论与分析之第三节 交易标的财务状况和经营成果分析之六、晨通物流 2014 年收入增长率、销售净利率变动 情况说明”补充披露了 2014 年晨通物流收入增长率下降和销售净利率上升的原 因、与同行业差异的原因及合理性;晨通物流未来持续盈利的稳定性。,0,0,0
3915,证券代码:600322 证券简称:天房发展 公告编号:2015—037 天津市房地产发展(集团)股份有限公司 八届十六次董事会会议决议公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大 遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
5647,其中，福建轻纺拟认购 6，673.73 万股，认购比例为 9.3750%;福建能源拟认购 11，122.88 万 股，认购比例为 15.6250%。,0,0,0
9496,2、审议通过的<关于签署<工程分包协议>的议案>为关联交易议案，该议案表决时关联股东中铁二局集团有限公司、中铁宝桥集团有限公司均回避表决，表决结果为赞成718，653票，占本次会议有效表决权股份总数的99.31%;反对5，000票，占本次会议有效表决权股份总数的0.69%;弃权0票;赞成票达到本次会议有效表决权股份总数的半数以上通过。,0,0,0
1319,申请材料显示，由于天伟化工生产经营所使用的 4 宗土地使用权为新疆天业(集 团)有限公司所有，因此收益法评估中天伟化工经营性资产价值=企业预期净现金流量 折现值-成本法和市场法评估的土地价值。,0,0,0
9466,5、“华能集团”指中国华能集团公司。,0,0,0
6943,就该笔委托贷 款，景福公司以所拥有的价值不少于1，680万元的在建工程向公司提供贷款担 保，具体内容以景福公司与公司签署的<担保协议>为准。,0,0,0
6252,2015 年 11 月 17 日，根据公司第六届董事会第十三次会议审议的关于调整公 司本次非公开发行股票方案的相关内容，公司与控股股东桐昆控股签订<桐昆集 团股份有限公司非公开发行人民币普通股(A 股)并上市认购协议之补充协议>。,0,0,0
3584,证券代码:600051 股票简称:宁波联合 编号:临2015-027 宁波联合集团股份有限公司 收购资产公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、 误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承 担个别及连带责任。,0,0,0
8946,根据转让协议，福建新大陆电脑股份有限公司拟以自有资金收购林建等3个自然人合计持有的支付公司30%股权，转让价格为2.97亿元,1,福建新大陆电脑股份有限公司,林建
9508,1承德中滦公司向开滦财务公司支付委托贷款手续费构成关联交易，已经公司第四届董事会第四次会议和2013年度股东大会审议通过。,0,0,0
9426,最近十二个月，方兴公司与控股股东省高速集团已签订关联交易合同金额为1.61亿元。,0,0,0
1536,请你公司结合报告期安通物流和安盛船务股份转让价格及作价依据，进 一步补充披露与本次交易价格差异的原因及合理性。,0,0,0
8987,因此，北京亚仕同方科技有限公司为紫光国芯股份有限公司的关联企业，本次交易构成关联交易,1,北京亚仕同方科技有限公司,紫光国芯股份有限公司
4738,2014 年 6 月，中国保监会出具<关于天安财产保险股份有限公司变更注册 22资本的批复>(保监许可(2014)563 号)，同意天安财险注册资本变更为 6，981，251，708 元。,0,0,0
102,本期购置洲际油气股份有限公司之母公司广西正和实业集团有限公司位于广西柳州谷埠街商城的3套房产，总面积281.47平方米，总金额8，360，217.00元，平均单价29，701.98元,1,洲际油气股份有限公司,广西正和实业集团有限公司
3733,国开发展基金对智能电气公司的投资期限为自首笔增资款缴付完成日起 15年，国开发展基金有权要求公司在 2029 年、2030 年分别受让其持有的超高压公 司 4.53%、95.47%的股权，受让价格按照实际投资额为定价基础确定，分别为 166 万元、3，500 万元。,0,0,0
9131,得利斯于2015年12月7日召开第三届董事会第十七次会议，决定购买山东得利斯置业有限公司房产，该房产位于诸城市密州东路10号得利斯魅力城内的商业房产，总建筑面积6，106平方米，主要用于匹配30万头进口牛肉分割项目、国内及国际牛肉事业营销网络建设，以及全国营销中心、物流配送、电商体系、展示中心的使用,1,得利斯,山东得利斯置业有限公司
7863,2、认购协议及其补充协议的主要内容(甲方指发行人，乙方指 杭州汇智，认购协议由浙银汇智代杭州汇智签署)(1)认购数量1.1 甲方本次非公开发行募集资金拟不超过人民币 40 亿元，拟发行股票数量不超过 7 亿股，每股面值为人民币 1 元。,0,0,0
2246,五、备查文件 1、交通银行“蕴通财富.,0,0,0
4974,40本次交易完成后，天安财险成为西水股份的控股子公司，上市公司合并报表 中归属于母公司股东的净资产、净利润规模将得到大幅提升。,0,0,0
4007,重要内容提示:●被担保人名称:天房(苏州)投资发展有限公司(以下简称天房苏州公司)。,0,0,0
992,证券代码:600039 证券简称:四川路桥 公告编号:2015-046 四川路桥建设集团股份有限公司 第六届董事会第二次会议决议的公告一、董事会会议召开情况(一)本次董事会会议的召开符合<公司法>、公司<章程>的规定。,0,0,0
9078,关联交易基本情况因业务需要，广州达意隆包装机械股份有限公司拟于近日与广州一道注塑机械有限公司（以下简称“一道公司”）在公司签订《设备购销合同》，向一道公司购买PET瓶坯注塑系统设备，关联交易总金额为1400万元,1,广州达意隆包装机械股份有限公司,广州一道注塑机械有限公司
3532,股票代码:600995 股票简称:文山电力 编号:临 2015-34 云南文山电力股份有限公司 发行股份购买资产事项进展公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗 漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
3269,(详见公司公告临 2015-061、临 2015-062、临 2015-071)为规范公司对外担保行为，有效控制公司对外担保风险，苏州鼎欣房地产有限责 任公司(以下简称“鼎欣房产”)为上述担保事项提供连带责任保证反担保。,0,0,0
568,证券代码:600260 证券简称:凯乐科技 编号:临 2015-094 湖北凯乐科技股份有限公司 对外投资暨关联交易公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗 漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
10045,2016年12月28日上海航融新能源科技有限公司摘牌受让了上海航天汽车机电股份有限公司所持有的三家电站股权，并于同日进行了交割,1,上海航融新能源科技有限公司,上海航天汽车机电股份有限公司
9538,(9)提前终止风险:产品存续期内若市场发生重大变动或突发性事件或中国建设银行认为需要提前终止本产品的其他情形时，中国建设银行有权提前终止产品，在提前终止情形下，客户面临不能按预定期限取得本金及预期收益的风险。,0,0,0
2331,2015 年 10 月 29 日，中国证监会以<关于核准中航资本控股股份 有限公司向中国航空技术国际控股有限公司等发行股份购买资产并募集配套资 金的批复>(证监许可(2015)2394 号)批准本次交易。,0,0,0
7151,公司本次通过财务公司向平舒公司提供委托贷款 5，000 万元需向财务公 司支付委托贷款手续费共计 2.5 万元;通过财务公司向平舒公司提供委托贷款 10，000 万元需向财务公司支付委托贷款手续费共计 5 万元。,0,0,0
6981,就该笔委托贷款，平舒公司委托阳泉煤业集团融资 再担保有限责任公司(以下简称“再担保公司”)向公司提供贷款担保，并 向再担保公司支付担保费60万元。,0,0,0
3775,2、筹备协调小组是投资人会议的常设机构，指导康美保险筹建的所有工作， 筹备协调小组在康美保险第一届董事会产生之日解散。,0,0,0
1736,乙方:北京春秋永乐文化传播有限公司? 成立日期:2003 年 03 月 05 日;? 注册资本:4232.2555 万元;? 注册地址:北京市东城区后永康胡同 17 号 1-859A 室;? 公司类型:有限责任公司(法人独资);? 法定代表人:杨波;? 经营范围:经营演出及经纪业务;互联网信息服务;劳务派遣(劳务派遣经营许可证有效期至 2017 年 10 月 15 日);组织文化艺术 交流;体育运动项目经营(高危险性体育项目除外);承办展览 展示;代售门票;计算机技术开发、转让、培训、服务;经济信 息咨询;设计、制作、代理、发布广告;销售办公用品、电子计 算机、家用电子产品。,0,0,0
9134,2015年2月15日，荆门格林美与陈星题签署《关于荆门德威格林美钨资源循环利用有限公司的股权转让协议》,1,格林美,陈星题
8708,(2)由于本公司生产的纸产品可以满足中国纸业投资有限公司(以下简称 “中国纸业”)对纸产品贸易要求，因此在下半年度，中国纸业加大了对本公司 纸产品的采购。,0,0,0
9203,我公司近日接到信阳银行通知，中原银行已挂牌营业，其总股本为15，420，540，741股。,0,0,0
7683,对于 ODM 企业来说，该类项目整体投入相对固定，但产出较低，经济性 名称 2014 年度前五大客户的销 售占比 2013 年度前五大客户的销 售占比 2012 年度前五大客户的销 售占比 闻泰通讯 65.83% 60.52% 未取得数据 智慧海派 91.12% 95.10% 未取得数据 中诺通讯 未取得数据 78.30% 59.24% 天珑移动 未取得数据 55.92% 62.58% 名称 2014 年度第一大客户的销 售占比 2013 年度第一大客户的销 售占比 2012 年度第一大客户的销 售占比 闻泰通讯 32.41% 39.56% 未取得数据 智慧海派 56.94%64.45% 未取得数据 中诺通讯 未取得数据 62.96% 42.84% 天珑移动 未取得数据 27.02% 17.44% 2 较差。,0,0,0
3739,特变电工股份有限公司 2015 年 11 月 12 日报备文件:1、特变电工股份有限公司 2015 年第十二次临时董事会会议决议; 2、国开发展基金投资合同。,0,0,0
4077,21 (本页无正文，为<浙江万好万家实业股份有限公司发行股份及支付现金购买资 产并募集配套资金之非公开发行股票发行情况报告书>)22浙江万好万家实业股份有限公司 年月日,0,0,0
1776,二、被担保人基本情况公司名称:天津松江集团有限公司注册地址:天津市西青经济开发区七支路 8 号法定代表人:曹立明 注册资本:陆亿贰仟陆佰壹拾柒万贰仟陆佰贰拾叁元叁角伍分人民币 公司类型:有限责任公司 经营范围:以自有资金对房地产业、高新技术产业、公用事业、环保业、物流业、能源、建材、建筑行业、文教体育卫生行业、旅游业、餐饮娱乐业、传媒业、园林绿化业进行投资;道路、桥梁开发、建设;沿线附属设施开发、建设、经营、管理;房地产开发;商品房销售;房屋租赁;电子与信息、机电一体化技术开发;工程咨询。,0,0,0
151,颐和黄金制品有限公司为哈尔滨秋林集团股份有限公司的控股股东，根据上海证券交易所《股票上市规则》以及《上市公司关联交易实施指引》等相关规定，本次交易事项构成关联交易，但不构成《上市公司重大资产重组管理办法》规定的重大资产重组,1,颐和黄金制品有限公司,哈尔滨秋林集团股份有限公司
4913,天安财险有限的 投资组合的范围可能对天安财险的业务、经营业绩及财务状况造成不利影响。,0,0,0
210,2016年度，大唐国际发电股份有限公司向合营企业河北蔚州能源综合开发有限公司注资85，365千元,1,河北蔚州能源综合开发有限公司,大唐国际发电股份有限公司
2698,本 公司以货币方式投资1，645万元，占总股本的70%，黄年山、刘国忠等25名自 然人等以货币方式共投资705万元占总股本的30%。,0,0,0
216,同日，上海龙宇燃油股份有限公司与刘振光先生签署《附条件生效的非公开发行股票认购协议》（以下简称“《股票,1,刘振光,上海龙宇燃油股份有限公司
9532,五、关联交易应当履行的审议程序2015年1月14日，公司第七届董事会第三十次会议审议通过了<关于锦江国际(集团)有限公司向公司提供委托贷款的议案>、<关于上海锦江国际酒店(集团)股份有限公司向公司提供委托贷款的议案>。,0,0,0
3577,增资 完成后，国旅体育、华设金融的出资份额相应降低。,0,0,0
3799,补充披露南京晨通承租南京雪 顿通用设备制造有限公司拥有的位于南京市浦口区泰山街道花旗工业集中区 30-5 号内 03 幢物业的所有权证书的办理进展情况、是否存在法律障碍及对晨通 物流生产经营的影响。,0,0,0
4652,理财产品，具体情况如下:1)名称:中国农业银行“本利丰·62 天”人民币理财产品 2)币种:人民币3)金额:4000 万元 4)产品类型:保本保证收益型，预期最高年化收益率(扣除各项费用后)3.3%/年 5)期限:62 天6)认购期:2015 年 11 月 13 日-2015 年 11 月 13 日7)产品起息日:2015 年 11 月 14 日8)产品到期日:2016 年 1 月 15 日9)资金来源:闲置募集资金 10)关联关系说明:公司与中国农业银行股份有限公司安吉县支行不存在关联关系。,0,0,0
1195,证券代码:600844 900921 证券简称:丹化科技 丹科 B 股 编号:临 2015-055 丹化化工科技股份有限公司 关于对控股子公司进行财务资助暨关联交易公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗 漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
8731,而上海大西洋公司 为本公司控股子公司，目前处于平稳的发展阶段，各方面运作正常， 为满足其发展需要，本公司为其提供全额担保支持，有利于上海大西 洋公司的良性发展，符合公司的整体利益。,0,0,0
6914,根据 普华永道出具的兰州惠仁备考财务报表专项审计报告，兰州惠仁 2014 年实现营业收入 5.22 亿元，实现净利润为 1，987.29 万元，盈利能力较强，但仍有一定的提升空间。,0,0,0
3728,详见临 2015-085 号<特变电工股份有限公司关于与国开发展基金有限公司 合作的公告>。,0,0,0
202,2015年5月21日，力帆实业(集团)股份有限公司与陈卫签署了《关于收购重庆无线绿洲通信技术有限公司股权之投资框架协议》，并经公司2015年第三届董事会第十五次会议、2015年第一次临时股东大会审议通过：以现金30，000.00万元购买无线绿洲100%股权,1,力帆实业(集团)股份有限公司,陈卫
8782,浙江莎普爱思药业股份有限公司控股股东及实际控制人陈德康先生拟以现金190，000，029.32元认购公司本次非公开发行股票中的5，172，884股，并于2015年11月12日与公司签订了《附生效条件的股票认购协议》,1,陈德康,浙江莎普爱思药业股份有限公司
8787,一、广西柳州医药股份有限公司拟向包括实际控制人朱朝阳在内的7名特定对象非公开发行2，968.16万股A股普通股，募集资金总额不超过165，000.00万元，全部特定对象均以现金参与本次非公开发行股票的认购,1,朱朝阳,广西柳州医药股份有限公司
7564,公司 控股股东红豆集团的认购行为符合上述相关规定，价格客观、公允，不存在损害 社会公众股东权益的情形。,0,0,0
2080,(以下无正文) (本页无正文，系<南通科技投资集团股份有限公司关于<重大资产出售及发行 股份购买资产并募集配套资金暨关联交易报告书>修订情况的说明>之盖章页)南通科技投资集团股份有限公司 年月日,0,0,0
2844,转让方:山西帝尧府文化艺术股份有限公司 企业类型:股份有限公司(非上市、自然人投资或控股) 企业住所:清徐县杨房北路 2 号法定代表人:武润威注册资本:5005 万元人民币 经营范围:文化艺术策划;文化交流咨询;房屋出租;保健食品的生产销售。,0,0,0
8154,为保护上市公司及广大中小股东利益，避免本次交易完成后 上市公司与控股股东、实际控制人及其控制的其他企业之间产生同业竞争，交 易对方易乘投资及实际控制人张振新，以及公司未来重要关联方黄茂如均出具 了避免同业竞争的承诺。,0,0,0
4590,? 是否有反担保:否 ? 对外担保逾期的累计数量:0一、担保情况概述根据经营发展需要，公司拟为宁夏隆基向中国农业银行股份有限公司宁夏分 行中宁支行申请的银行承兑汇票授信业务的敞口部分 1.2 亿元提供保证担保，期 限一年。,0,0,0
